created_at,amount_usd,currency,payment_instrument_type,card_brand,issuing_country,authorized
03-31-2021 15:58:27,378460,USD,PAYMENTCARD,MASTERCARD,GB,1
03-02-2021 23:58:38,73739,USD,PAYMENTCARD,MASTERCARD,IE,1
05-30-2021 18:23:29,231841,EUR,PAYMENTCARD,VISA,GB,1
05-30-2021 16:20:58,168662,GBP,PAYPAL,AMEX,GB,1
01-07-2021 13:11:50,103867,GBP,PAYPAL,VISA,IE,0
04-09-2021 10:55:44,177137,GBP,PAYMENTCARD,VISA,GB,1
05-25-2021 00:15:56,295578,USD,PAYMENTCARD,MASTERCARD,GB,0
02-15-2021 12:33:32,236339,USD,PAYMENTCARD,MASTERCARD,GB,1
05-20-2021 00:50:24,329719,EUR,PAYPAL,VISA,GB,1
02-07-2021 00:04:44,114961,AUD,PAYMENTCARD,VISA,GB,0
04-24-2021 20:17:15,128547,GBP,PAYMENTCARD,VISA,GB,1
03-25-2021 18:07:33,207011,EUR,PAYMENTCARD,VISA,US,1
03-11-2021 21:16:14,8059,EUR,PAYMENTCARD,MASTERCARD,GB,0
03-13-2021 22:20:03,80253,EUR,PAYMENTCARD,VISA,GB,1
05-02-2021 01:25:51,253333,EUR,PAYMENTCARD,VISA,US,1
02-08-2021 11:05:44,124544,USD,APPLEPAY,VISA,GB,1
05-24-2021 19:30:54,195860,EUR,PAYMENTCARD,MASTERCARD,IE,0
04-06-2021 01:06:05,304361,SEK,GOCARDLESS,VISA,GB,1
02-15-2021 16:18:09,177434,GBP,PAYMENTCARD,MASTERCARD,US,1
01-04-2021 04:37:37,182446,EUR,PAYMENTCARD,VISA,IE,1
02-22-2021 15:03:09,77391,USD,PAYPAL,VISA,GB,1
03-23-2021 01:33:52,296700,EUR,PAYMENTCARD,VISA,US,1
02-05-2021 22:59:58,357087,GBP,PAYMENTCARD,AMEX,GB,1
01-02-2021 11:19:13,110457,GBP,PAYMENTCARD,VISA,US,1
02-12-2021 20:29:11,20766,GBP,PAYMENTCARD,VISA,IE,1
05-13-2021 08:56:01,140943,SEK,PAYMENTCARD,MASTERCARD,US,1
03-20-2021 07:24:24,293421,EUR,PAYMENTCARD,VISA,US,1
03-01-2021 23:32:27,245596,USD,PAYMENTCARD,MASTERCARD,GB,1
01-26-2021 23:21:26,231991,GBP,PAYPAL,MASTERCARD,US,1
04-27-2021 12:33:29,48764,USD,PAYMENTCARD,VISA,US,1
01-07-2021 18:24:19,48255,AUD,PAYMENTCARD,VISA,GB,1
04-02-2021 23:33:32,235236,USD,PAYPAL,MASTERCARD,US,1
03-10-2021 09:00:33,63601,USD,PAYMENTCARD,VISA,GB,1
05-24-2021 12:20:21,35799,USD,PAYMENTCARD,VISA,US,1
02-17-2021 04:52:21,227737,GBP,PAYMENTCARD,VISA,IE,1
05-13-2021 13:53:16,299166,USD,PAYMENTCARD,VISA,US,1
02-08-2021 09:01:15,344447,GBP,PAYMENTCARD,VISA,US,0
03-16-2021 08:31:27,6961,USD,PAYPAL,VISA,GB,1
05-31-2021 21:18:52,37644,EUR,PAYMENTCARD,AMEX,GB,1
01-21-2021 03:51:04,319282,GBP,PAYMENTCARD,VISA,GB,1
02-17-2021 08:36:53,95405,EUR,PAYMENTCARD,VISA,US,1
04-25-2021 04:29:18,89958,GBP,PAYPAL,AMEX,GB,1
03-30-2021 00:58:57,328682,AUD,APPLEPAY,VISA,GB,1
03-17-2021 05:57:30,179632,EUR,PAYMENTCARD,VISA,US,1
01-30-2021 21:40:31,113553,EUR,PAYMENTCARD,VISA,GB,1
05-20-2021 04:44:11,86908,USD,PAYMENTCARD,MASTERCARD,GB,1
03-31-2021 21:00:36,168665,GBP,PAYMENTCARD,VISA,GB,1
05-14-2021 04:06:05,360250,USD,PAYPAL,VISA,US,1
06-01-2021 12:32:37,134073,AUD,PAYMENTCARD,VISA,IE,1
04-13-2021 18:51:50,111730,USD,PAYMENTCARD,VISA,GB,1
01-08-2021 21:15:15,290551,SEK,PAYMENTCARD,VISA,US,1
04-11-2021 15:33:33,178190,EUR,PAYMENTCARD,MASTERCARD,US,0
01-30-2021 23:33:33,178708,USD,PAYMENTCARD,AMEX,GB,1
04-16-2021 10:53:07,140172,GBP,PAYMENTCARD,VISA,IE,0
03-26-2021 20:33:01,103935,USD,GOCARDLESS,VISA,GB,0
05-30-2021 14:40:20,161566,USD,PAYMENTCARD,MASTERCARD,US,0
04-22-2021 21:47:58,76892,SEK,PAYMENTCARD,VISA,GB,1
04-01-2021 00:47:41,322219,GBP,PAYMENTCARD,VISA,GB,1
05-31-2021 11:56:20,101260,EUR,PAYPAL,VISA,US,1
04-19-2021 01:22:35,128817,USD,KLARNA,MASTERCARD,IE,0
04-29-2021 05:39:56,34776,EUR,PAYMENTCARD,MASTERCARD,GB,0
01-15-2021 04:40:25,269432,GBP,PAYMENTCARD,MASTERCARD,GB,1
03-14-2021 10:13:23,72342,EUR,PAYMENTCARD,VISA,GB,1
03-18-2021 10:21:20,116813,GBP,APPLEPAY,VISA,GB,1
04-13-2021 11:15:30,13917,USD,GOCARDLESS,VISA,GB,1
03-30-2021 20:09:45,211629,GBP,PAYMENTCARD,VISA,US,1
01-25-2021 17:32:19,242209,EUR,PAYMENTCARD,VISA,GB,1
01-20-2021 10:24:51,153453,EUR,GOCARDLESS,VISA,US,1
03-05-2021 20:22:41,225734,EUR,PAYMENTCARD,AMEX,GB,1
02-12-2021 17:20:07,31560,AUD,APPLEPAY,VISA,GB,1
04-17-2021 16:52:08,134532,EUR,PAYPAL,VISA,US,0
05-29-2021 11:50:26,326570,GBP,PAYMENTCARD,VISA,GB,1
01-19-2021 00:31:45,166253,EUR,PAYPAL,VISA,GB,1
04-29-2021 13:48:18,17277,CAD,PAYPAL,MASTERCARD,GB,1
01-11-2021 03:19:17,93614,GBP,PAYPAL,VISA,US,1
01-07-2021 23:15:42,14231,USD,PAYMENTCARD,MASTERCARD,IE,1
02-22-2021 05:24:20,346831,GBP,PAYMENTCARD,MASTERCARD,GB,1
01-29-2021 23:11:57,273,EUR,PAYMENTCARD,VISA,GB,1
01-11-2021 12:54:07,206642,EUR,APPLEPAY,VISA,US,1
05-25-2021 17:33:57,297655,EUR,PAYMENTCARD,MASTERCARD,GB,1
01-31-2021 08:57:09,155962,SEK,APPLEPAY,VISA,GB,1
02-21-2021 03:20:44,347576,USD,PAYMENTCARD,VISA,GB,0
04-01-2021 23:53:51,380406,EUR,PAYMENTCARD,VISA,GB,0
03-14-2021 00:11:14,18254,USD,PAYMENTCARD,VISA,US,0
03-05-2021 22:43:06,85255,AUD,APPLEPAY,MASTERCARD,US,1
02-22-2021 11:03:18,72683,AUD,PAYMENTCARD,VISA,IE,1
04-04-2021 11:31:26,303076,EUR,GOCARDLESS,VISA,IE,1
04-10-2021 02:15:10,193674,USD,PAYPAL,VISA,GB,1
01-31-2021 21:27:19,262951,USD,PAYPAL,MASTERCARD,GB,0
01-22-2021 11:13:52,346310,GBP,PAYMENTCARD,MASTERCARD,GB,1
04-21-2021 02:47:20,117892,EUR,PAYMENTCARD,VISA,GB,1
01-20-2021 02:00:33,216521,GBP,PAYPAL,VISA,IE,1
02-26-2021 19:18:29,144856,GBP,PAYMENTCARD,MASTERCARD,GB,1
05-03-2021 01:10:46,319056,GBP,PAYPAL,MASTERCARD,GB,1
01-21-2021 21:13:27,58969,USD,PAYMENTCARD,VISA,US,1
02-02-2021 00:13:42,23071,USD,PAYPAL,VISA,GB,1
05-24-2021 00:09:47,271523,GBP,PAYPAL,VISA,GB,1
04-27-2021 15:23:18,257805,GBP,PAYMENTCARD,VISA,GB,1
01-09-2021 21:06:26,334853,GBP,PAYMENTCARD,VISA,IE,1
05-15-2021 02:59:42,258526,GBP,PAYPAL,VISA,GB,1
02-21-2021 11:47:33,112653,EUR,PAYMENTCARD,MASTERCARD,GB,0
05-27-2021 11:51:06,17154,USD,PAYPAL,VISA,GB,1
03-12-2021 19:16:57,119949,EUR,PAYMENTCARD,VISA,GB,1
02-08-2021 15:06:32,249733,GBP,PAYMENTCARD,MASTERCARD,GB,1
03-03-2021 16:04:23,254724,GBP,PAYMENTCARD,VISA,GB,1
02-23-2021 00:01:38,28091,USD,KLARNA,VISA,US,1
01-13-2021 14:10:18,111571,USD,PAYMENTCARD,VISA,GB,1
04-20-2021 00:43:21,174081,AUD,PAYMENTCARD,MASTERCARD,GB,1
01-26-2021 15:07:09,270303,EUR,PAYMENTCARD,VISA,IE,1
03-05-2021 20:05:21,328522,GBP,PAYMENTCARD,AMEX,AU,1
04-21-2021 09:22:25,22451,USD,PAYMENTCARD,MASTERCARD,GB,1
02-22-2021 02:09:25,261393,EUR,PAYMENTCARD,VISA,US,1
02-12-2021 23:46:36,234691,EUR,PAYMENTCARD,VISA,US,1
05-20-2021 14:27:49,194241,GBP,PAYMENTCARD,VISA,US,1
02-01-2021 07:57:03,364000,USD,PAYMENTCARD,VISA,GB,1
01-02-2021 15:58:59,236025,GBP,PAYMENTCARD,VISA,GB,1
01-04-2021 03:11:26,172312,SEK,PAYPAL,VISA,US,1
01-06-2021 22:58:42,217121,EUR,PAYMENTCARD,AMEX,US,1
05-11-2021 22:05:08,259063,EUR,PAYMENTCARD,MASTERCARD,GB,1
02-25-2021 16:16:18,90562,EUR,PAYMENTCARD,MASTERCARD,GB,1
03-21-2021 21:11:36,301386,EUR,PAYMENTCARD,VISA,GB,1
03-25-2021 05:44:43,133728,GBP,PAYMENTCARD,VISA,US,1
05-22-2021 17:23:58,199321,USD,PAYMENTCARD,VISA,GB,1
03-08-2021 18:24:48,140354,GBP,APPLEPAY,AMEX,GB,1
05-11-2021 08:33:36,335202,GBP,PAYMENTCARD,MASTERCARD,US,1
02-16-2021 23:10:11,345724,GBP,PAYMENTCARD,MASTERCARD,GB,1
04-05-2021 06:22:31,301586,USD,PAYMENTCARD,VISA,US,1
04-30-2021 21:35:16,55231,EUR,PAYMENTCARD,MASTERCARD,GB,1
02-07-2021 21:45:34,278731,GBP,PAYPAL,AMEX,GB,1
01-20-2021 08:59:16,31998,EUR,PAYMENTCARD,MASTERCARD,US,1
03-19-2021 21:32:39,85602,CAD,PAYMENTCARD,VISA,GB,1
02-03-2021 06:05:56,78289,GBP,PAYMENTCARD,VISA,US,1
01-14-2021 03:16:47,164877,USD,PAYMENTCARD,MASTERCARD,GB,1
02-03-2021 11:18:48,200071,GBP,GOCARDLESS,MASTERCARD,US,1
05-20-2021 19:47:07,321656,EUR,PAYMENTCARD,VISA,GB,1
03-16-2021 09:24:52,338596,AUD,PAYPAL,AMEX,GB,0
04-27-2021 21:57:13,312480,EUR,PAYMENTCARD,AMEX,US,1
04-09-2021 05:01:55,293938,GBP,PAYPAL,VISA,GB,1
03-20-2021 20:53:21,269545,EUR,PAYMENTCARD,AMEX,GB,1
05-17-2021 21:23:05,227169,CAD,APPLEPAY,VISA,GB,1
04-03-2021 09:45:20,36395,GBP,PAYMENTCARD,MASTERCARD,US,1
02-19-2021 22:29:16,317774,GBP,PAYMENTCARD,AMEX,US,0
04-11-2021 06:55:48,8892,USD,PAYPAL,AMEX,GB,1
01-07-2021 17:32:36,259054,GBP,PAYMENTCARD,VISA,GB,1
01-17-2021 18:14:16,128230,GBP,PAYMENTCARD,VISA,GB,1
03-16-2021 15:10:39,157566,AUD,KLARNA,MASTERCARD,US,1
02-16-2021 14:53:48,315941,GBP,PAYMENTCARD,VISA,US,1
01-30-2021 09:11:11,127377,AUD,PAYMENTCARD,VISA,GB,0
03-19-2021 15:06:10,282793,GBP,APPLEPAY,MASTERCARD,GB,1
02-25-2021 04:13:28,244940,USD,PAYMENTCARD,VISA,GB,0
02-26-2021 21:55:43,59547,CAD,PAYMENTCARD,VISA,GB,0
06-01-2021 01:54:58,115564,EUR,KLARNA,VISA,GB,1
04-16-2021 14:50:46,139027,USD,PAYMENTCARD,VISA,GB,0
02-16-2021 06:52:29,340000,EUR,PAYMENTCARD,VISA,GB,1
03-26-2021 06:05:27,366162,GBP,PAYMENTCARD,VISA,GB,1
02-24-2021 05:56:37,365891,EUR,PAYMENTCARD,MASTERCARD,GB,1
03-31-2021 03:16:31,30707,EUR,PAYPAL,VISA,GB,1
02-17-2021 01:04:50,7357,EUR,PAYMENTCARD,VISA,GB,1
04-28-2021 10:06:42,272472,GBP,KLARNA,VISA,GB,0
05-03-2021 12:57:32,306781,GBP,KLARNA,MASTERCARD,GB,1
05-18-2021 21:58:37,196093,GBP,PAYPAL,MASTERCARD,US,1
03-13-2021 23:51:43,215169,USD,PAYMENTCARD,VISA,IE,1
04-07-2021 15:54:07,191321,EUR,PAYMENTCARD,VISA,GB,1
03-13-2021 06:07:34,110827,EUR,PAYMENTCARD,VISA,GB,1
02-01-2021 19:27:55,64479,EUR,PAYPAL,VISA,GB,1
04-01-2021 10:46:24,101276,GBP,PAYMENTCARD,VISA,IE,1
01-04-2021 12:08:27,351636,AUD,PAYMENTCARD,AMEX,GB,1
03-12-2021 16:12:04,265878,SEK,PAYMENTCARD,MASTERCARD,GB,1
02-22-2021 02:58:36,242041,GBP,APPLEPAY,VISA,GB,1
04-25-2021 19:43:58,111856,AUD,PAYMENTCARD,VISA,GB,1
02-17-2021 15:06:14,341976,GBP,PAYMENTCARD,AMEX,GB,1
01-02-2021 18:56:03,118925,CAD,PAYMENTCARD,MASTERCARD,GB,1
03-05-2021 23:43:06,288663,GBP,PAYMENTCARD,AMEX,US,1
03-24-2021 09:35:36,220858,EUR,PAYMENTCARD,VISA,GB,1
05-01-2021 04:01:22,382879,AUD,PAYMENTCARD,VISA,US,1
04-01-2021 22:06:38,205210,GBP,PAYMENTCARD,VISA,US,1
04-26-2021 10:26:06,212281,USD,PAYMENTCARD,MASTERCARD,US,1
05-30-2021 17:11:01,193700,USD,PAYMENTCARD,VISA,GB,0
04-04-2021 13:22:10,143710,USD,APPLEPAY,AMEX,GB,1
02-07-2021 23:55:52,30250,SEK,PAYMENTCARD,VISA,IE,0
03-30-2021 18:30:15,304068,USD,PAYMENTCARD,VISA,US,1
04-19-2021 21:45:30,330091,GBP,PAYMENTCARD,VISA,US,1
04-22-2021 19:14:06,201364,USD,PAYMENTCARD,MASTERCARD,AU,1
04-22-2021 09:54:45,348655,AUD,PAYMENTCARD,MASTERCARD,US,1
01-14-2021 19:54:35,325374,GBP,GOCARDLESS,MASTERCARD,US,1
01-01-2021 14:07:31,280302,EUR,PAYPAL,VISA,GB,1
02-16-2021 03:08:35,151290,AUD,PAYMENTCARD,VISA,GB,1
01-03-2021 18:07:41,382630,EUR,PAYMENTCARD,VISA,GB,0
02-06-2021 18:43:33,84929,EUR,APPLEPAY,VISA,GB,0
04-30-2021 19:26:12,185312,USD,PAYMENTCARD,VISA,GB,1
05-11-2021 14:01:31,45493,USD,PAYPAL,MASTERCARD,US,1
02-28-2021 09:18:02,112415,EUR,PAYMENTCARD,VISA,GB,1
01-12-2021 11:38:28,167513,GBP,PAYMENTCARD,VISA,GB,1
05-26-2021 00:09:33,92759,USD,PAYMENTCARD,VISA,US,1
04-26-2021 20:39:46,203234,EUR,PAYMENTCARD,VISA,US,1
05-13-2021 23:56:51,272156,EUR,PAYPAL,MASTERCARD,IE,1
01-01-2021 20:18:05,93751,USD,PAYMENTCARD,VISA,GB,1
04-26-2021 06:49:45,106322,USD,PAYMENTCARD,VISA,GB,1
04-27-2021 20:07:42,154962,EUR,KLARNA,VISA,IE,1
01-23-2021 15:27:34,344249,USD,PAYMENTCARD,VISA,GB,1
05-30-2021 22:43:09,246435,USD,PAYPAL,VISA,US,1
04-23-2021 03:53:14,9643,EUR,PAYMENTCARD,VISA,US,1
05-01-2021 12:39:37,206703,GBP,PAYMENTCARD,VISA,GB,1
05-18-2021 15:19:35,277547,EUR,PAYMENTCARD,VISA,GB,1
03-09-2021 14:37:11,46117,CAD,PAYMENTCARD,VISA,GB,1
02-11-2021 02:10:47,136419,GBP,PAYMENTCARD,MASTERCARD,GB,1
02-27-2021 11:26:46,300512,SEK,PAYPAL,VISA,GB,1
05-14-2021 22:02:09,224872,EUR,PAYMENTCARD,VISA,US,1
03-29-2021 18:26:29,260470,EUR,APPLEPAY,MASTERCARD,GB,1
02-03-2021 03:37:32,383603,CAD,PAYMENTCARD,VISA,GB,1
03-09-2021 06:16:51,246345,USD,PAYMENTCARD,MASTERCARD,GB,1
02-25-2021 22:41:41,356454,AUD,PAYPAL,VISA,US,1
04-21-2021 05:41:13,130488,GBP,PAYMENTCARD,VISA,IE,1
02-07-2021 14:47:15,337092,USD,APPLEPAY,VISA,US,1
03-05-2021 16:34:38,223882,EUR,PAYMENTCARD,VISA,GB,0
03-17-2021 03:39:53,191045,GBP,PAYMENTCARD,VISA,GB,1
01-19-2021 05:00:52,4066,AUD,PAYMENTCARD,VISA,GB,1
05-18-2021 09:23:55,282405,EUR,PAYMENTCARD,MASTERCARD,GB,0
05-27-2021 22:51:27,5936,GBP,PAYMENTCARD,VISA,US,1
05-22-2021 04:48:27,95757,USD,PAYPAL,AMEX,GB,1
05-06-2021 20:37:11,1090,GBP,GOCARDLESS,MASTERCARD,GB,1
05-18-2021 10:10:44,33459,GBP,PAYMENTCARD,VISA,GB,1
03-06-2021 16:22:18,169320,EUR,PAYMENTCARD,VISA,GB,1
05-25-2021 09:03:33,381552,GBP,PAYMENTCARD,MASTERCARD,GB,1
05-19-2021 20:16:31,36362,EUR,PAYMENTCARD,MASTERCARD,IE,1
02-01-2021 13:03:58,74335,USD,APPLEPAY,VISA,US,1
03-30-2021 14:38:37,245440,EUR,PAYMENTCARD,AMEX,GB,1
01-26-2021 10:32:31,191094,SEK,PAYMENTCARD,VISA,GB,1
04-12-2021 00:10:27,205460,EUR,PAYPAL,VISA,GB,1
02-14-2021 00:27:41,309602,USD,PAYPAL,VISA,GB,1
03-15-2021 13:58:58,48867,AUD,PAYMENTCARD,VISA,US,1
03-24-2021 06:14:22,2529,GBP,PAYMENTCARD,MASTERCARD,GB,1
01-29-2021 14:31:44,190744,EUR,PAYMENTCARD,MASTERCARD,GB,1
01-08-2021 22:45:28,226662,AUD,PAYMENTCARD,VISA,US,1
02-14-2021 02:27:50,178006,GBP,GOCARDLESS,VISA,GB,0
01-12-2021 17:54:45,57230,GBP,PAYMENTCARD,MASTERCARD,GB,1
05-02-2021 18:45:44,105271,EUR,PAYMENTCARD,VISA,US,1
01-28-2021 22:09:01,48604,GBP,PAYPAL,MASTERCARD,GB,1
05-23-2021 22:12:24,214875,EUR,PAYMENTCARD,MASTERCARD,US,1
03-20-2021 21:30:08,334754,GBP,PAYMENTCARD,MASTERCARD,US,1
04-15-2021 23:41:14,268537,SEK,PAYMENTCARD,VISA,GB,0
05-23-2021 00:03:53,72346,USD,KLARNA,VISA,IE,1
02-26-2021 15:11:53,145462,EUR,PAYMENTCARD,VISA,US,1
05-20-2021 13:29:51,147989,EUR,PAYPAL,MASTERCARD,GB,1
04-04-2021 15:13:50,227456,EUR,PAYMENTCARD,VISA,GB,1
03-29-2021 13:19:45,70791,USD,PAYMENTCARD,VISA,IE,1
01-25-2021 23:36:57,163575,GBP,PAYMENTCARD,VISA,US,1
01-18-2021 22:54:58,98678,CAD,PAYMENTCARD,VISA,GB,1
03-07-2021 20:47:31,326419,SEK,PAYPAL,MASTERCARD,US,1
02-10-2021 20:10:35,27826,EUR,PAYMENTCARD,VISA,GB,1
04-26-2021 19:08:53,47658,USD,PAYMENTCARD,VISA,GB,1
02-13-2021 09:48:00,169793,USD,KLARNA,VISA,IE,1
01-08-2021 13:47:06,75335,GBP,PAYMENTCARD,VISA,GB,1
03-21-2021 03:04:42,193715,USD,PAYMENTCARD,VISA,AU,0
04-21-2021 20:12:35,46322,USD,PAYMENTCARD,VISA,IE,1
02-09-2021 10:49:26,345163,GBP,APPLEPAY,VISA,GB,1
04-09-2021 21:01:32,64821,USD,PAYMENTCARD,VISA,US,1
05-05-2021 14:53:17,82928,GBP,PAYMENTCARD,MASTERCARD,GB,1
02-03-2021 07:27:16,49730,GBP,PAYMENTCARD,VISA,GB,1
04-26-2021 12:21:58,300994,USD,PAYMENTCARD,MASTERCARD,US,1
05-16-2021 01:50:31,186713,GBP,PAYPAL,VISA,GB,1
03-15-2021 10:39:42,157398,EUR,PAYMENTCARD,MASTERCARD,GB,1
05-11-2021 05:42:16,358376,USD,PAYMENTCARD,VISA,US,0
02-11-2021 09:30:12,188134,GBP,PAYMENTCARD,VISA,GB,0
01-04-2021 04:08:44,112458,GBP,PAYMENTCARD,VISA,US,0
02-09-2021 18:10:30,105667,EUR,PAYMENTCARD,VISA,US,1
04-05-2021 01:50:02,284793,EUR,PAYMENTCARD,MASTERCARD,GB,0
01-18-2021 16:15:52,227401,GBP,PAYMENTCARD,VISA,GB,0
01-13-2021 10:48:26,75327,EUR,PAYMENTCARD,VISA,US,1
04-25-2021 05:33:14,55172,USD,PAYMENTCARD,VISA,US,1
01-20-2021 23:09:14,171135,USD,PAYPAL,MASTERCARD,GB,0
01-21-2021 05:32:01,231272,EUR,PAYMENTCARD,MASTERCARD,GB,0
03-13-2021 09:02:19,313326,CAD,PAYMENTCARD,MASTERCARD,GB,1
04-12-2021 16:13:13,4144,SEK,PAYMENTCARD,VISA,GB,1
01-20-2021 21:09:23,19236,EUR,PAYMENTCARD,MASTERCARD,GB,0
05-14-2021 16:50:44,158975,SEK,PAYMENTCARD,MASTERCARD,US,1
05-18-2021 04:26:32,250458,CAD,KLARNA,VISA,IE,0
05-14-2021 07:48:19,150525,AUD,PAYMENTCARD,VISA,US,1
04-29-2021 18:17:14,223800,EUR,PAYPAL,AMEX,GB,1
04-21-2021 23:28:56,265862,GBP,KLARNA,VISA,IE,1
03-15-2021 14:59:42,289632,GBP,PAYMENTCARD,MASTERCARD,GB,1
04-26-2021 16:26:36,96425,EUR,PAYMENTCARD,VISA,GB,1
02-13-2021 00:59:16,74787,USD,PAYPAL,MASTERCARD,US,1
02-07-2021 10:31:43,188280,AUD,KLARNA,MASTERCARD,GB,1
04-28-2021 07:35:01,382261,EUR,PAYMENTCARD,VISA,GB,1
02-23-2021 22:03:51,32434,GBP,PAYMENTCARD,VISA,US,1
03-24-2021 20:53:58,447,GBP,PAYPAL,MASTERCARD,GB,1
04-07-2021 20:56:47,135828,CAD,APPLEPAY,VISA,GB,1
05-02-2021 13:17:13,353025,GBP,PAYMENTCARD,VISA,GB,1
01-10-2021 18:54:42,311858,GBP,PAYMENTCARD,MASTERCARD,GB,1
04-06-2021 20:02:19,276180,GBP,KLARNA,AMEX,US,1
05-25-2021 01:09:08,173441,USD,APPLEPAY,VISA,GB,1
03-14-2021 17:14:17,197454,CAD,PAYMENTCARD,MASTERCARD,US,1
01-20-2021 13:41:36,256772,GBP,PAYPAL,VISA,US,0
04-27-2021 03:56:19,262236,GBP,PAYMENTCARD,VISA,GB,1
01-10-2021 10:07:30,87160,EUR,PAYMENTCARD,VISA,GB,1
03-06-2021 05:54:54,16115,USD,PAYMENTCARD,MASTERCARD,US,0
05-02-2021 20:03:15,373274,GBP,PAYPAL,VISA,US,0
05-23-2021 14:29:27,206244,SEK,PAYMENTCARD,MASTERCARD,GB,0
02-10-2021 05:57:58,349289,USD,KLARNA,VISA,GB,0
05-12-2021 03:21:08,256698,GBP,PAYPAL,VISA,GB,1
05-01-2021 13:01:20,295756,AUD,PAYMENTCARD,AMEX,GB,1
03-09-2021 23:22:03,236912,GBP,APPLEPAY,VISA,IE,1
04-28-2021 16:17:18,252401,USD,PAYMENTCARD,VISA,US,1
03-26-2021 05:47:53,181557,USD,PAYMENTCARD,VISA,GB,1
05-07-2021 22:32:45,301037,EUR,PAYMENTCARD,MASTERCARD,US,0
05-12-2021 21:10:16,346969,GBP,PAYMENTCARD,VISA,US,1
02-18-2021 10:29:00,76819,USD,PAYMENTCARD,MASTERCARD,GB,1
03-11-2021 15:27:26,375368,EUR,PAYMENTCARD,VISA,GB,1
01-03-2021 03:07:02,77014,EUR,PAYPAL,VISA,GB,1
03-27-2021 01:36:51,115797,EUR,PAYPAL,VISA,GB,1
03-19-2021 20:57:26,60572,AUD,PAYMENTCARD,MASTERCARD,GB,1
02-17-2021 07:32:04,198947,EUR,PAYMENTCARD,MASTERCARD,GB,1
05-14-2021 19:27:40,166583,USD,KLARNA,MASTERCARD,GB,1
04-22-2021 05:07:10,169859,EUR,PAYPAL,VISA,IE,1
03-16-2021 12:42:43,50245,EUR,PAYMENTCARD,VISA,GB,1
02-21-2021 16:27:53,27502,EUR,PAYPAL,VISA,GB,1
02-10-2021 00:36:01,24481,EUR,PAYMENTCARD,AMEX,US,1
03-10-2021 11:03:24,346044,EUR,PAYMENTCARD,VISA,IE,1
02-09-2021 07:33:11,220061,USD,PAYMENTCARD,AMEX,US,1
01-15-2021 10:37:42,132764,GBP,PAYMENTCARD,MASTERCARD,GB,1
01-03-2021 23:46:39,313698,GBP,PAYMENTCARD,AMEX,US,1
05-26-2021 13:59:02,139735,USD,KLARNA,VISA,GB,1
04-30-2021 10:02:48,365377,USD,PAYMENTCARD,MASTERCARD,GB,1
03-26-2021 11:11:14,370167,CAD,PAYMENTCARD,VISA,US,1
03-06-2021 22:28:56,186759,USD,PAYMENTCARD,AMEX,GB,1
04-06-2021 12:21:56,158790,GBP,PAYMENTCARD,VISA,GB,1
04-02-2021 01:01:57,98507,USD,PAYPAL,VISA,IE,1
03-02-2021 11:39:04,196331,CAD,PAYMENTCARD,VISA,AU,0
02-01-2021 21:42:56,330170,AUD,PAYMENTCARD,VISA,GB,1
05-28-2021 23:25:58,167037,GBP,PAYMENTCARD,MASTERCARD,IE,1
05-26-2021 00:32:23,272141,GBP,PAYMENTCARD,VISA,US,1
04-11-2021 17:38:52,237179,EUR,PAYPAL,VISA,GB,0
04-15-2021 13:08:46,13005,CAD,PAYMENTCARD,VISA,GB,1
03-15-2021 10:54:50,362178,CAD,PAYMENTCARD,MASTERCARD,GB,1
03-17-2021 11:09:40,127032,EUR,PAYMENTCARD,MASTERCARD,US,0
05-27-2021 12:53:41,212372,CAD,PAYMENTCARD,VISA,GB,1
01-24-2021 12:16:48,181291,GBP,PAYMENTCARD,AMEX,GB,0
01-31-2021 04:32:29,355411,USD,PAYPAL,AMEX,GB,1
04-17-2021 20:25:45,120491,EUR,PAYMENTCARD,MASTERCARD,US,1
01-06-2021 14:16:31,362789,GBP,PAYMENTCARD,VISA,IE,1
02-17-2021 07:46:19,181385,GBP,GOCARDLESS,MASTERCARD,GB,1
04-07-2021 22:48:23,295761,EUR,PAYMENTCARD,VISA,GB,1
02-03-2021 13:30:04,285371,GBP,PAYMENTCARD,MASTERCARD,GB,1
04-15-2021 23:01:47,142917,EUR,PAYMENTCARD,AMEX,GB,1
01-06-2021 13:07:28,127463,SEK,APPLEPAY,VISA,US,1
03-19-2021 15:29:58,263027,GBP,PAYMENTCARD,MASTERCARD,US,0
02-01-2021 13:23:30,98937,GBP,PAYPAL,VISA,US,1
05-05-2021 21:23:21,182072,EUR,PAYPAL,VISA,GB,1
03-10-2021 12:47:14,262203,EUR,PAYPAL,VISA,GB,1
03-30-2021 18:42:56,3430,GBP,PAYPAL,MASTERCARD,AU,1
02-25-2021 18:28:29,203113,USD,PAYMENTCARD,VISA,GB,1
03-17-2021 06:51:06,306201,AUD,PAYMENTCARD,VISA,US,1
03-22-2021 16:27:32,272264,GBP,APPLEPAY,VISA,GB,1
02-18-2021 13:44:27,266726,GBP,PAYMENTCARD,VISA,US,1
04-27-2021 18:55:05,287564,GBP,PAYMENTCARD,MASTERCARD,GB,1
05-19-2021 08:20:29,243212,GBP,PAYPAL,VISA,GB,1
05-21-2021 17:37:59,193850,AUD,APPLEPAY,VISA,GB,1
03-09-2021 10:43:30,156903,GBP,PAYMENTCARD,MASTERCARD,GB,1
